gameKey,season,day,month,time,weekDay,week,year,home,away,scoreHome,scoreAway,homeFirstDowns,homeTotalYards,homePassingYards,homeRushingYards,homePenaltyCount,homePenaltyYards,homeTurnovers,homePuntCount,homePuntYards,homePuntAvg,homePossessionTime,awayFirstDowns,awayTotalYards,awayPassingYards,awayRushingYards,awayPenaltyCount,awayPenaltyYards,awayTurnovers,awayPuntYards,awayPuntAvg,awayPossessionTime
56067,REG,22,12,1:00,Sun,16,2013,NYJ,CLE,24,13,25,422,214,208,6,35,0,3,138,33,1952,19,283,168,115,3,24,2,3,148,49,1648
56068,REG,22,12,8:30,Sun,16,2013,PHI,CHI,54,11,28,514,225,289,2,15,1,2,88,44,1820,18,257,196,61,2,10,2,6,227,38,1780
56069,REG,22,12,1:00,Sun,16,2013,STL,TB,23,13,18,277,148,129,7,85,2,2,88,44,2046,14,170,111,59,3,26,2,4,186,38,1554
56070,REG,22,12,1:00,Sun,16,2013,WAS,DAL,23,24,17,297,197,100,8,44,1,3,131,23,2027,16,309,214,95,6,42,2,3,155,40,1573
56071,REG,22,12,4:05,Sun,16,2013,DET,NYG,20,23,24,355,207,148,7,60,3,6,270,41,2265,15,279,238,41,5,30,2,6,279,38,1783
56072,REG,22,12,4:05,Sun,16,2013,SEA,ARI,10,17,10,192,89,103,9,102,2,9,335,37,1356,16,307,168,139,7,46,4,5,244,39,2244
56073,REG,22,12,4:25,Sun,16,2013,GB,PIT,31,38,26,370,219,151,9,90,2,5,208,33,2000,21,343,192,151,7,58,2,5,178,32,1600
56074,REG,22,12,4:25,Sun,16,2013,SD,OAK,26,13,24,344,196,148,3,24,3,1,37,37,2082,14,265,206,59,12,73,2,5,271,47,1518
56075,REG,22,12,4:25,Sun,16,2013,BAL,NE,7,41,19,358,237,121,9,83,4,4,212,45,1682,21,300,158,142,7,58,0,7,334,40,1918
56076,REG,23,12,8:40,Mon,16,2013,SF,ATL,34,24,20,379,180,199,7,45,0,3,156,34,1772,25,402,341,61,5,37,2,5,244,41,1828
56077,REG,29,12,1:00,Sun,17,2013,ATL,CAR,20,21,20,307,231,76,5,56,1,5,242,42,2066,16,283,149,134,4,38,2,6,292,40,1534
56078,REG,29,12,4:25,Sun,17,2013,CHI,GB,28,33,17,345,224,121,5,40,2,4,137,29,1491,25,473,313,160,1,15,2,2,80,16,2109
56079,REG,29,12,1:00,Sun,17,2013,CIN,BAL,34,17,21,392,281,111,10,76,4,3,108,35,2037,17,222,175,47,6,56,3,6,285,42,1563
56080,REG,29,12,8:30,Sun,17,2013,DAL,PHI,22,24,21,417,358,59,1,5,3,3,111,29,1817,21,366,229,137,6,50,1,5,237,44,1783
56081,REG,29,12,1:00,Sun,17,2013,IND,JAC,30,10,23,379,299,80,2,10,0,5,237,43,2020,19,350,308,42,5,50,2,5,230,45,1580
56082,REG,29,12,1:00,Sun,17,2013,MIA,NYJ,7,20,18,296,204,92,5,38,3,5,244,35,1656,22,374,220,154,5,36,0,5,210,37,1944
56083,REG,29,12,1:00,Sun,17,2013,MIN,DET,14,13,19,345,171,174,4,25,2,6,244,39,1643,14,245,182,63,6,52,0,7,355,37,1957
56084,REG,29,12,4:25,Sun,17,2013,NE,BUF,34,20,24,382,115,267,4,31,1,3,137,39,1967,19,393,224,169,6,54,0,4,169,41,1633
56085,REG,29,12,4:25,Sun,17,2013,NO,TB,42,17,21,468,370,98,9,94,0,4,161,35,2052,18,290,215,75,8,78,1,5,240,48,1548
56086,REG,29,12,1:00,Sun,17,2013,NYG,WAS,20,6,14,278,156,122,3,20,3,8,352,41,1899,12,251,160,91,3,30,4,9,364,39,1701
56087,REG,29,12,1:00,Sun,17,2013,PIT,CLE,20,7,17,292,172,120,2,15,2,4,167,32,1817,15,293,214,79,3,30,2,5,192,30,1783
56088,REG,29,12,1:00,Sun,17,2013,TEN,HOU,16,10,17,311,160,151,7,76,1,6,253,42,1935,19,288,223,65,5,55,4,5,229,42,1665
56089,REG,29,12,4:25,Sun,17,2013,ARI,SF,20,23,19,482,399,83,3,30,2,3,148,34,1940,19,375,292,83,4,20,0,6,258,39,1660
56090,REG,29,12,4:25,Sun,17,2013,OAK,DEN,14,34,17,255,191,64,2,10,1,5,229,42,1471,28,458,334,124,6,56,0,4,120,20,2129
56091,REG,29,12,4:25,Sun,17,2013,SD,KC,27,24,19,405,219,186,4,22,1,5,232,40,2228,22,332,189,143,1,5,0,5,229,41,2076
56092,REG,29,12,4:25,Sun,17,2013,SEA,STL,27,9,20,269,158,111,7,65,0,6,318,44,2020,11,158,145,13,12,87,2,7,337,48,1580
56170,REG,4,9,8:30,Thu,1,2014,SEA,GB,36,16,25,398,191,207,4,69,1,2,66,33,2000,19,255,175,80,8,65,1,4,153,38,1600
56171,REG,7,9,1:00,Sun,1,2014,ATL,NO,37,34,28,568,445,123,10,96,1,3,157,46,1878,30,472,333,139,3,27,2,2,101,50,1825
56172,REG,7,9,1:00,Sun,1,2014,BAL,CIN,16,23,26,420,329,91,3,29,2,4,169,31,1770,16,380,301,79,4,45,0,4,151,37,1830
56173,REG,7,9,1:00,Sun,1,2014,CHI,BUF,20,23,29,427,341,86,4,43,3,4,160,37,2082,15,360,167,193,9,108,1,5,215,43,1832
56174,REG,7,9,1:00,Sun,1,2014,HOU,WAS,17,6,16,316,201,115,6,45,1,6,306,38,1746,20,372,241,131,7,70,2,6,246,31,1854
56175,REG,7,9,1:00,Sun,1,2014,KC,TEN,10,26,15,245,178,67,3,25,3,5,213,43,1336,24,405,243,162,12,110,0,6,304,43,2264
56176,REG,7,9,1:00,Sun,1,2014,MIA,NE,33,20,25,360,169,191,4,26,3,2,100,43,1819,20,315,226,89,9,100,2,6,241,31,1781
56177,REG,7,9,1:00,Sun,1,2014,NYJ,OAK,19,14,20,402,190,212,11,105,2,5,221,39,2090,11,158,133,25,4,20,0,9,401,41,1510
56178,REG,7,9,1:00,Sun,1,2014,PHI,JAC,34,17,24,420,275,145,6,50,3,6,230,34,1846,18,306,242,64,7,55,1,8,372,39,1754
56179,REG,7,9,1:00,Sun,1,2014,PIT,CLE,30,27,24,490,363,127,11,96,1,6,262,40,1948,23,389,206,183,8,55,0,7,314,35,1652
56180,REG,7,9,1:00,Sun,1,2014,STL,MIN,6,34,15,318,246,72,13,121,2,6,279,46,1903,18,346,160,186,7,60,0,5,237,43,1697
56181,REG,7,9,4:25,Sun,1,2014,DAL,SF,17,28,26,382,255,127,10,72,4,2,105,46,1884,19,316,192,124,11,80,0,4,183,46,1716
56182,REG,7,9,4:25,Sun,1,2014,TB,CAR,14,20,17,264,162,102,3,15,3,5,220,37,1488,19,334,221,113,6,55,0,6,282,38,2112
56183,REG,7,9,8:30,Sun,1,2014,DEN,IND,31,24,24,361,259,102,7,70,0,5,234,42,1944,24,408,354,54,9,45,2,4,199,44,1656
56184,REG,8,9,7:10,Mon,1,2014,DET,NYG,35,14,20,417,341,76,8,85,0,2,109,40,2164,16,197,144,53,4,25,2,5,201,38,1436
56185,REG,8,9,10:20,Mon,1,2014,ARI,SD,18,17,22,403,294,109,5,23,2,5,218,27,1909,15,290,238,52,6,47,1,6,236,36,1691
56186,REG,11,9,8:25,Thu,2,2014,BAL,PIT,26,6,25,323,166,157,4,35,0,2,110,49,2108,17,301,202,99,9,75,3,4,183,34,1492
56187,REG,14,9,1:00,Sun,2,2014,BUF,MIA,29,10,13,315,202,113,6,40,0,4,134,32,1723,23,290,210,80,3,20,2,6,199,26,1877
56188,REG,14,9,1:00,Sun,2,2014,CAR,DET,24,7,20,313,251,62,4,45,0,6,269,36,1759,21,323,253,70,5,33,3,5,233,41,1841
56189,REG,14,9,1:00,Sun,2,2014,CIN,ATL,24,10,21,472,302,170,7,55,0,4,171,41,1978,19,309,212,97,7,56,3,6,266,37,1622
56190,REG,14,9,1:00,Sun,2,2014,CLE,NO,26,24,23,324,202,122,4,30,0,5,208,42,1690,26,397,223,174,5,39,2,5,206,41,1910
56191,REG,14,9,1:00,Sun,2,2014,MIN,NE,7,30,17,217,163,54,7,58,4,5,228,32,1706,16,292,142,150,15,163,0,5,211,40,1894
56192,REG,14,9,1:00,Sun,2,2014,NYG,ARI,14,25,24,341,260,81,9,70,4,4,177,20,1949,21,266,142,124,7,71,0,4,164,41,1651
56193,REG,14,9,1:00,Sun,2,2014,TEN,DAL,10,26,13,314,232,82,5,35,2,5,225,38,1129,26,368,148,220,4,25,1,4,220,45,2471
56194,REG,14,9,1:00,Sun,2,2014,WAS,JAC,41,10,32,449,258,191,11,98,0,4,199,43,2341,8,148,123,25,6,44,1,8,383,41,1259
56195,REG,14,9,4:05,Sun,2,2014,SD,SEA,30,21,26,378,276,102,6,53,0,3,124,35,2535,14,288,180,108,7,48,1,4,213,42,1065
56196,REG,14,9,4:05,Sun,2,2014,TB,STL,17,19,18,332,175,157,4,30,1,2,54,18,1675,20,339,220,119,5,65,1,2,98,49,1925
56197,REG,14,9,4:25,Sun,2,2014,DEN,KC,24,17,19,325,237,88,11,71,0,3,132,43,1426,28,380,247,133,7,62,0,2,80,40,2174
56198,REG,14,9,4:25,Sun,2,2014,GB,NYJ,31,24,25,390,310,80,3,35,1,4,197,47,1774,19,312,166,146,7,82,1,5,233,44,1826
56199,REG,14,9,4:25,Sun,2,2014,OAK,HOU,14,30,22,364,263,101,5,24,4,3,120,37,1284,20,327,139,188,7,85,0,2,100,49,2316
56200,REG,14,9,8:30,Sun,2,2014,SF,CHI,20,28,19,361,232,129,16,118,4,1,54,53,2032,19,216,170,46,10,58,0,6,238,28,1568
56201,REG,15,9,8:30,Mon,2,2014,IND,PHI,27,30,25,341,172,169,4,70,2,4,221,49,2175,24,458,331,127,11,90,1,4,215,43,1425
56202,REG,18,9,8:25,Thu,3,2014,ATL,TB,56,14,26,488,344,144,5,50,4,2,84,38,1959,10,217,153,64,11,110,5,7,307,34,1641
56203,REG,21,9,1:00,Sun,3,2014,BUF,SD,10,22,18,292,205,87,11,101,0,5,226,44,1706,20,336,251,85,6,44,0,6,295,39,1894
56204,REG,21,9,1:00,Sun,3,2014,CIN,TEN,33,7,25,300,184,116,7,50,1,4,197,49,1724,22,326,177,149,11,99,2,4,141,25,1876
56205,REG,21,9,1:00,Sun,3,2014,CLE,BAL,21,23,19,375,284,91,12,94,0,4,180,40,1745,23,377,217,160,5,32,1,3,152,44,1855
56206,REG,21,9,1:00,Sun,3,2014,DET,GB,19,7,21,353,238,115,6,40,3,2,104,41,2293,14,223,147,76,5,30,1,5,215,40,1307
56207,REG,21,9,1:00,Sun,3,2014,JAC,IND,17,44,18,344,239,105,2,15,3,5,232,42,1377,27,529,385,144,8,46,0,2,107,54,2223
56208,REG,21,9,1:00,Sun,3,2014,NE,OAK,16,9,21,297,221,76,6,59,0,5,240,41,1895,14,241,174,67,6,49,1,5,216,42,1705
56209,REG,21,9,1:00,Sun,3,2014,NO,MIN,20,9,27,396,288,108,4,30,0,4,187,44,2013,13,247,188,59,5,44,0,4,181,46,1587
56210,REG,21,9,1:00,Sun,3,2014,NYG,HOU,30,17,26,419,226,193,4,31,1,4,159,39,1954,20,411,292,119,5,40,3,5,205,29,1646
56211,REG,21,9,1:00,Sun,3,2014,PHI,WAS,37,34,22,379,325,54,9,70,1,4,149,36,1512,27,511,427,84,10,131,1,3,170,41,2088
56212,REG,21,9,1:00,Sun,3,2014,STL,DAL,31,34,26,448,327,121,8,119,3,1,24,24,1970,19,340,217,123,3,15,2,2,78,39,1630
56213,REG,21,9,4:05,Sun,3,2014,ARI,SF,23,14,24,338,254,84,5,36,1,1,49,35,1660,20,318,236,82,9,107,0,4,174,42,1940
56214,REG,21,9,4:25,Sun,3,2014,MIA,KC,15,34,18,332,191,141,6,65,0,7,327,32,1578,23,342,168,174,4,23,2,5,255,49,2022
56215,REG,21,9,4:25,Sun,3,2014,SEA,DEN,26,20,26,384,255,129,7,34,1,6,301,48,2284,20,332,296,36,4,27,2,8,378,43,1662
56216,REG,21,9,8:30,Sun,3,2014,CAR,PIT,19,37,20,349,307,42,7,105,2,4,210,43,1521,24,454,190,264,11,91,0,3,138,49,2079
56217,REG,22,9,8:30,Mon,3,2014,NYJ,CHI,19,27,21,414,300,114,6,78,3,3,145,38,1912,17,257,197,60,9,95,1,5,213,41,1688
56218,REG,25,9,8:25,Thu,4,2014,WAS,NYG,14,45,17,323,243,80,11,88,6,4,233,56,1348,31,449,295,154,7,66,1,5,225,45,2252
56219,REG,28,9,1:00,Sun,4,2014,BAL,CAR,38,10,25,454,327,127,4,40,0,1,39,39,1824,20,315,248,67,7,59,1,4,194,39,1776
56220,REG,28,9,1:00,Sun,4,2014,CHI,GB,17,38,33,496,261,235,6,46,2,0,0,0,2182,21,358,302,56,9,70,0,0,0,0,1418
56221,REG,28,9,1:00,Sun,4,2014,HOU,BUF,23,17,19,301,264,37,8,90,3,6,250,37,1856,17,316,220,96,8,40,2,9,413,39,1744
56222,REG,28,9,1:00,Sun,4,2014,IND,TEN,41,17,31,498,393,105,11,88,1,4,168,40,2541,16,261,176,85,6,68,3,6,265,42,1059
56227,REG,28,9,4:25,Sun,4,2014,MIN,ATL,41,28,26,558,317,241,6,40,0,2,86,35,1972,23,411,288,123,5,50,2,5,250,42,1628
56223,REG,28,9,1:00,Sun,4,2014,NYJ,DET,17,24,17,336,204,132,6,32,2,6,310,49,1507,17,360,272,88,5,33,0,6,306,45,2093
56224,REG,28,9,1:00,Sun,4,2014,OAK,MIA,14,38,17,317,264,53,9,80,4,6,292,47,1746,24,435,278,157,5,35,3,2,81,32,1854
56225,REG,28,9,1:00,Sun,4,2014,PIT,TB,24,27,27,390,305,85,13,125,1,4,148,30,2055,21,350,287,63,9,50,1,3,106,35,1545
56226,REG,28,9,4:05,Sun,4,2014,SD,JAC,33,14,19,407,365,42,7,57,0,3,126,42,1766,21,319,234,85,3,32,3,2,112,45,1834
56228,REG,28,9,4:25,Sun,4,2014,SF,PHI,26,21,20,407,189,218,10,80,1,6,235,18,2537,11,213,191,22,10,70,4,6,291,41,1063
56229,REG,28,9,8:30,Sun,4,2014,DAL,NO,38,17,24,445,255,190,6,50,0,4,166,38,2085,20,438,334,104,3,20,3,2,83,42,1515
56230,REG,29,9,8:30,Mon,4,2014,KC,NE,41,14,26,443,236,207,4,35,0,4,180,43,2187,13,290,215,75,3,30,3,6,293,45,1413
56231,REG,2,10,8:25,Thu,5,2014,GB,MIN,42,10,15,320,164,156,5,30,1,6,304,46,1671,20,299,188,111,9,91,3,7,304,41,1929
56232,REG,5,10,1:00,Sun,5,2014,CAR,CHI,31,24,22,321,231,90,3,30,3,5,241,38,1611,17,347,262,85,10,80,4,4,209,32,1979
56233,REG,5,10,1:00,Sun,5,2014,DAL,HOU,20,17,24,456,316,140,7,56,3,4,185,39,2167,15,330,154,176,5,35,1,7,326,35,1868
56234,REG,5,10,1:00,Sun,5,2014,DET,BUF,14,17,13,263,194,69,8,62,2,7,330,44,1661,19,343,294,49,11,74,1,8,345,37,1939
56235,REG,5,10,1:00,Sun,5,2014,IND,BAL,20,13,26,422,305,117,6,83,4,3,143,48,2323,15,287,197,90,5,36,3,5,242,47,1277
56236,REG,5,10,1:00,Sun,5,2014,JAC,PIT,9,17,12,243,187,56,4,34,2,5,225,41,1483,20,372,261,111,7,50,1,5,227,39,2117
56237,REG,5,10,1:00,Sun,5,2014,NO,TB,37,31,34,511,371,140,6,50,3,2,97,33,2312,20,314,248,66,15,113,1,4,162,41,1624
56238,REG,5,10,1:00,Sun,5,2014,NYG,ATL,30,20,22,317,193,124,3,15,2,3,173,44,1901,20,397,307,90,8,81,1,5,163,33,1699
56239,REG,5,10,1:00,Sun,5,2014,PHI,STL,34,28,22,352,207,145,4,39,3,4,163,39,1621,29,466,341,125,10,82,3,5,166,24,1979
56240,REG,5,10,1:00,Sun,5,2014,TEN,CLE,28,29,22,410,261,149,7,68,0,5,188,29,1843,27,460,285,175,7,74,1,3,147,44,1757
56241,REG,5,10,4:05,Sun,5,2014,DEN,ARI,41,20,24,568,476,92,7,67,2,4,199,48,2117,9,215,178,37,3,15,0,11,487,39,1483
56242,REG,5,10,4:25,Sun,5,2014,SD,NYJ,31,0,21,439,277,162,5,76,1,5,204,36,2334,11,151,60,91,12,94,2,8,409,50,1266
56243,REG,5,10,4:25,Sun,5,2014,SF,KC,22,17,22,357,186,171,2,10,0,2,107,35,2164,14,265,175,90,4,29,1,4,161,35,1436
56244,REG,5,10,8:30,Sun,5,2014,NE,CIN,43,17,30,505,285,220,12,114,0,3,121,23,2336,17,320,241,79,4,37,3,4,166,39,1264
56245,REG,6,10,8:30,Mon,5,2014,WAS,SEA,17,27,14,307,275,32,3,30,0,8,399,41,1504,20,403,178,225,13,90,0,6,260,40,2096
56246,REG,9,10,8:25,Thu,6,2014,HOU,IND,28,33,18,332,196,136,5,66,2,4,218,42,1391,27,456,363,93,5,51,2,4,159,40,2209
56247,REG,12,10,4:25,Sun,6,2014,ATL,CHI,13,27,12,287,245,42,6,52,1,5,218,44,1425,23,478,368,110,7,47,0,5,201,34,2175
56248,REG,12,10,1:00,Sun,6,2014,BUF,NE,22,37,19,336,268,68,8,107,3,5,249,39,1777,22,396,346,50,9,60,0,4,186,39,1823
56249,REG,12,10,1:00,Sun,6,2014,CIN,CAR,37,37,29,513,320,193,13,119,2,1,42,37,2130,29,431,284,147,8,60,1,1,38,38,2370
56250,REG,12,10,1:00,Sun,6,2014,CLE,PIT,31,10,19,368,210,158,6,60,1,6,244,39,1615,22,359,221,138,6,42,1,7,322,42,1985
56251,REG,12,10,1:00,Sun,6,2014,MIA,GB,24,27,19,352,240,112,5,25,3,3,127,22,1368,27,369,248,121,4,44,0,5,172,25,2232
56252,REG,12,10,1:00,Sun,6,2014,MIN,DET,3,17,15,212,143,69,9,60,3,7,296,38,1659,18,255,155,100,5,40,0,7,341,41,1941
56253,REG,12,10,1:00,Sun,6,2014,NYJ,DEN,17,31,15,204,173,31,2,9,2,7,319,43,1586,21,359,221,138,11,101,0,8,352,42,2014
56254,REG,12,10,1:00,Sun,6,2014,TB,BAL,17,48,22,364,277,87,5,43,1,5,186,34,1666,23,475,306,169,8,70,1,2,119,46,1934
56255,REG,12,10,1:00,Sun,6,2014,TEN,JAC,16,14,14,290,220,70,5,48,0,5,249,40,1733,27,379,297,82,6,35,2,6,286,42,1867
56256,REG,12,10,4:05,Sun,6,2014,OAK,SD,28,31,18,397,283,114,11,79,1,4,165,34,1378,24,423,307,116,7,60,0,3,143,38,2222
56257,REG,12,10,4:25,Sun,6,2014,ARI,WAS,30,20,19,317,243,74,14,108,0,7,270,37,2059,21,407,335,72,6,62,4,5,237,40,1541
56258,REG,12,10,4:25,Sun,6,2014,SEA,DAL,23,30,9,206,126,80,9,58,1,4,167,42,1341,23,401,239,162,6,46,2,3,65,16,2259
56259,REG,12,10,8:30,Sun,6,2014,PHI,NYG,27,0,24,448,245,203,3,25,2,6,273,42,1946,12,253,168,85,10,74,1,10,477,40,1654
56260,REG,13,10,8:30,Mon,6,2014,STL,SF,17,31,19,309,216,93,8,38,1,8,351,40,1882,17,432,343,89,5,23,1,5,215,41,1718
56261,REG,16,10,8:25,Thu,7,2014,NE,NYJ,27,25,16,323,260,63,9,64,0,5,232,45,1146,28,423,205,218,7,70,0,3,128,42,2454
56262,REG,19,10,1:00,Sun,7,2014,BAL,ATL,29,7,23,371,248,123,9,72,3,4,157,38,1993,16,254,186,68,7,76,1,5,239,43,1607
56263,REG,19,10,1:00,Sun,7,2014,BUF,MIN,17,16,22,373,255,118,8,48,4,5,223,40,1657,16,276,118,158,7,50,2,6,284,41,1943
56264,REG,19,10,1:00,Sun,7,2014,CHI,MIA,14,27,14,224,172,52,2,15,3,3,159,46,1359,24,393,256,137,7,84,0,2,75,38,2241
56265,REG,19,10,1:00,Sun,7,2014,DET,NO,24,23,21,344,285,59,9,71,2,5,213,40,1938,25,408,335,73,12,134,2,4,168,42,1662
56266,REG,19,10,1:00,Sun,7,2014,GB,CAR,38,17,22,363,241,122,5,29,0,5,276,44,1789,23,331,223,108,9,70,1,7,377,43,1811
56267,REG,19,10,1:00,Sun,7,2014,IND,CIN,27,0,27,506,335,171,8,57,2,6,288,45,2383,8,135,103,32,4,20,0,11,558,48,1217
56268,REG,19,10,1:00,Sun,7,2014,JAC,CLE,24,6,20,338,151,187,3,25,3,8,345,37,1893,13,266,197,69,8,50,3,7,333,39,1707
56269,REG,19,10,1:00,Sun,7,2014,STL,SEA,28,26,18,272,170,102,2,20,0,3,153,45,1656,25,463,292,171,10,89,0,4,169,20,1944
56270,REG,19,10,1:00,Sun,7,2014,WAS,TEN,19,17,16,351,251,100,7,50,2,3,124,41,1744,14,236,160,76,11,96,2,5,196,39,1856
56271,REG,19,10,4:05,Sun,7,2014,SD,KC,20,23,19,251,182,69,4,49,1,5,285,48,1260,22,365,211,154,7,73,0,4,173,38,2340
56272,REG,19,10,4:25,Sun,7,2014,DAL,NYG,31,21,20,423,267,156,6,46,1,4,185,41,2029,20,352,248,104,6,40,2,5,224,40,1571
56273,REG,19,10,4:25,Sun,7,2014,OAK,ARI,13,24,13,220,164,56,8,74,0,6,236,38,1383,25,365,242,123,6,43,1,4,168,39,2217
56274,REG,19,10,8:30,Sun,7,2014,DEN,SF,42,17,23,419,304,115,8,75,0,4,171,42,1679,22,310,248,62,6,62,1,5,272,50,1921
56275,REG,20,10,8:30,Mon,7,2014,PIT,HOU,30,23,18,328,252,76,6,38,1,4,176,44,1926,20,393,261,132,4,20,3,3,135,38,1674
56276,REG,23,10,8:25,Thu,8,2014,DEN,SD,35,21,27,425,286,139,9,71,0,4,162,39,1846,22,306,245,61,7,77,2,4,197,45,1754
56277,REG,26,10,9:30,Sun,8,2014,ATL,DET,21,22,22,291,213,78,5,39,1,4,153,38,1745,22,385,325,60,8,85,1,3,124,35,1855
56278,REG,26,10,1:00,Sun,8,2014,CAR,SEA,9,13,17,266,152,114,4,20,2,2,78,39,1860,19,310,191,119,7,41,2,3,120,40,1740
56279,REG,26,10,1:00,Sun,8,2014,CIN,BAL,27,24,19,350,239,111,6,40,2,3,156,46,1844,18,294,187,107,7,51,2,1,50,44,1756
56280,REG,26,10,1:00,Sun,8,2014,JAC,MIA,13,27,19,377,201,176,6,37,3,4,187,44,1943,17,326,178,148,7,52,1,5,255,45,1657
56281,REG,26,10,1:00,Sun,8,2014,KC,STL,34,7,23,361,218,143,7,51,1,4,182,35,2138,13,200,116,84,8,68,1,6,324,46,1462
56282,REG,26,10,1:00,Sun,8,2014,NE,CHI,51,23,32,487,365,122,7,38,0,1,46,36,1963,27,384,231,153,5,41,2,4,189,33,1637
56283,REG,26,10,1:00,Sun,8,2014,NYJ,BUF,23,43,22,312,137,175,10,90,6,5,226,37,1937,12,280,213,67,7,49,0,6,249,38,1663
56284,REG,26,10,1:00,Sun,8,2014,TB,MIN,13,19,15,225,159,66,8,52,2,7,302,40,1783,22,332,235,97,6,59,0,8,358,35,1834
56285,REG,26,10,1:00,Sun,8,2014,TEN,HOU,16,30,13,326,290,36,6,61,2,6,310,49,1478,24,405,193,212,4,35,0,6,269,35,2122
56286,REG,26,10,4:05,Sun,8,2014,ARI,PHI,24,20,17,400,329,71,10,95,1,8,343,37,1730,27,521,411,110,11,103,3,6,288,39,1870
56287,REG,26,10,4:25,Sun,8,2014,CLE,OAK,23,13,15,306,267,39,6,30,0,7,324,40,1508,19,387,316,71,8,54,3,7,308,43,2092
56288,REG,26,10,4:25,Sun,8,2014,PIT,IND,51,34,34,639,522,117,10,59,2,3,89,18,2383,26,448,385,63,5,43,2,3,153,46,1217
56289,REG,26,10,8:30,Sun,8,2014,NO,GB,44,23,28,495,302,193,4,35,1,0,0,0,1899,23,491,402,89,8,84,3,0,0,0,1701
56290,REG,27,10,8:30,Mon,8,2014,DAL,WAS,17,20,20,390,224,166,3,35,2,4,206,42,1707,19,409,286,123,6,45,1,5,231,39,2292
56291,REG,30,10,8:25,Thu,9,2014,CAR,NO,10,28,15,231,122,109,6,67,2,6,253,42,1482,27,375,270,105,4,36,2,4,187,47,2093
56292,REG,2,11,1:00,Sun,9,2014,CIN,JAC,33,23,23,423,232,191,6,40,2,5,252,44,1964,19,365,233,132,3,35,1,7,250,24,1636
56293,REG,2,11,1:00,Sun,9,2014,CLE,TB,22,17,19,330,280,50,7,44,2,5,184,37,1768,20,365,252,113,4,33,2,4,121,30,1832
56294,REG,2,11,1:00,Sun,9,2014,DAL,ARI,17,28,18,266,174,92,5,33,2,4,173,39,1712,22,339,237,102,6,62,1,5,196,31,1888
56295,REG,2,11,1:00,Sun,9,2014,HOU,PHI,21,31,15,300,182,118,9,54,1,6,289,40,1667,30,483,293,190,7,55,4,3,107,36,1933
56296,REG,2,11,1:00,Sun,9,2014,KC,NYJ,24,10,23,309,196,113,3,20,0,4,153,38,1705,22,364,225,139,5,40,0,3,148,31,1895
56297,REG,2,11,1:00,Sun,9,2014,MIA,SD,37,0,28,441,309,132,3,15,0,2,94,47,2167,10,178,128,50,7,42,4,5,226,33,1433
56298,REG,2,11,1:00,Sun,9,2014,MIN,WAS,29,26,24,352,252,100,9,60,0,6,243,37,1826,21,347,225,122,6,55,1,3,136,43,1774
56299,REG,2,11,4:05,Sun,9,2014,SF,STL,10,13,20,263,183,80,9,44,2,7,314,35,1946,13,193,102,91,9,83,2,6,281,42,1654
56300,REG,2,11,4:25,Sun,9,2014,NE,DEN,43,21,29,398,332,66,9,71,1,5,223,35,1767,26,472,429,43,10,72,2,3,135,17,1833
56301,REG,2,11,4:25,Sun,9,2014,SEA,OAK,30,24,21,326,177,149,9,65,0,6,211,23,2106,17,226,189,37,5,69,3,6,314,46,1494
56302,REG,2,11,8:30,Sun,9,2014,PIT,BAL,43,23,22,376,321,55,7,67,1,6,251,37,1886,22,332,269,63,10,108,2,6,255,43,1714
56303,REG,3,11,8:30,Mon,9,2014,NYG,IND,24,40,22,438,349,89,4,30,1,8,353,39,1617,22,443,345,98,4,30,0,6,240,37,1983
56304,REG,6,11,8:25,Thu,10,2014,CIN,CLE,3,24,11,165,79,86,7,55,4,8,398,45,1451,21,368,198,170,6,62,1,7,311,38,2149
56305,REG,9,11,1:00,Sun,10,2014,BAL,TEN,21,7,18,312,161,151,5,40,0,7,317,44,1847,14,210,143,67,9,67,2,8,414,49,1753
56306,REG,9,11,1:00,Sun,10,2014,BUF,KC,13,17,21,364,253,111,6,44,3,6,282,46,1842,16,278,151,127,3,19,1,8,368,37,1758
56307,REG,9,11,1:00,Sun,10,2014,DET,MIA,20,16,19,351,288,63,10,98,1,3,137,37,1894,20,236,186,50,5,44,2,4,188,43,1706
56308,REG,9,11,1:00,Sun,10,2014,JAC,DAL,17,31,20,333,262,71,2,19,3,6,283,40,1708,16,399,248,151,9,65,1,5,234,38,1892
56309,REG,9,11,1:00,Sun,10,2014,NO,SF,24,27,23,423,287,136,6,43,3,6,299,42,2160,21,330,186,144,2,15,1,7,313,41,2026
56310,REG,9,11,1:00,Sun,10,2014,NYJ,PIT,20,13,15,275,125,150,9,75,0,5,232,41,1832,22,362,326,36,3,20,4,2,92,38,1767
56311,REG,9,11,1:00,Sun,10,2014,TB,ATL,17,27,23,373,281,92,10,79,3,3,91,30,1812,19,322,212,110,5,30,0,3,144,30,1788
56312,REG,9,11,4:05,Sun,10,2014,OAK,DEN,17,41,10,222,192,30,4,37,3,9,389,37,1658,25,471,353,118,12,95,2,5,226,40,1942
56313,REG,9,11,4:25,Sun,10,2014,ARI,STL,31,14,21,335,307,28,5,35,1,6,268,44,2000,16,244,174,70,8,80,3,7,305,40,1600
56314,REG,9,11,4:25,Sun,10,2014,SEA,NYG,38,17,27,510,160,350,6,50,3,1,46,26,1992,20,324,270,54,4,35,2,5,193,34,1608
